361	0.13757	362	0.06739	-62
-63	0.03163	-62	0.07213	-63
363	0.12191	364	0.16913	-62
-62	0.03689	365	0.14133	-62
-63	0.03539	-62	0.03706	-63
-63	0.01189	366	0.12729	-63
368	0.09432	369	0.12873	-62
367	0.09275	-62	0.03409	-62
-63	0.01071	-62	0.02523	-63
-63	0.03722	370	0.08997	-63
371	0.13547	372	0.23364	-62
-63	0.06057	-62	0.03182	-63
340	0.12169	-63	0.05813	-63
373	0.16626	374	0.11784	-62
-63	0.0602	-62	0.07337	-63
-63	0.0944	375	0.07332	-63
339	0.11907	-63	0.10534	-63
338	0.22682	-63	0.03795	-63
380	0.2591	381	0.19968	-62
379	0.25691	-62	0.03143	-62
378	0.01733	-62	0.00353	-62
-62	0.01365	382	0.00461	-62
377	0.20048	-62	0.00343	-62
376	0.25981	-62	0.02003	-62
-63	0.0277	-62	0.03859	-63
-64	0.01985	-63	0.06324	-64
386	0.07723	387	0.1615	-63
389	0.03497	390	0.43644	-62
388	0.00747	-62	0.20126	-62
-62	0.01042	391	0.20773	-62
-63	0.01689	-62	0.03891	-63
385	0.37133	-63	0.17928	-63
392	0.01611	393	0.13362	-62
-63	0.04559	-62	0.04049	-63
384	0.08387	-63	0.07275	-63
395	0.35848	396	0.12494	-62
394	0.06289	-62	0.01981	-62
-63	0.08172	-62	0.26736	-63
383	0.10885	-63	0.08173	-63
397	0.15414	398	0.24016	-62
402	0.06365	403	0.17443	-61
405	0.19739	406	0.17075	-60
404	0.10889	-60	0.01013	-60
-61	0.02671	-60	0.03557	-61
401	0.10044	-61	0.07371	-61
400	0.24274	-61	0.03852	-61
-61	0.04031	407	0.07122	-61
399	0.13101	-61	0.08392	-61
-61	0.0547	408	0.31828	-61
-62	0.05035	-61	0.05681	-62
-63	0.07425	-62	0.06211	-63
410	0.24168	411	0.03321	-62
412	0.01877	413	0.2273	-61
-62	0.01594	-61	0.01064	-62
409	0.17779	-62	0.08644	-62
414	0.14707	415	0.29068	-61
-61	0.08	416	0.13467	-61
-62	0.0759	-61	0.04763	-62
-63	0.06076	-62	0.05446	-63
-64	0.05903	-63	0.01818	-64
417	0.19961	418	0.07872	-63
419	0.11391	420	0.14868	-62
-63	0.04256	-62	0.03405	-63
421	0.09586	422	0.13282	-62
-63	0.0373	-62	0.05429	-63
423	0.02282	424	0.19364	-62
-63	0.00922	-62	0.09479	-63
426	0.16801	427	0.12306	-62
425	0.26678	-62	0.09427	-62
428	0.08733	429	0.13434	-61
433	0.10669	434	0.16129	-60
435	0.09395	436	0.13621	-59
-60	0.01486	-59	0.07128	-60
432	0.08663	-60	0.0487	-60
431	0.20244	-60	0.04214	-60
-60	0.01554	437	0.10213	-60
438	0.41596	439	0.14553	-59
-60	0.03199	-59	0.01848	-60
430	0.25143	-60	0.00926	-60
-60	0.01216	440	0.10299	-60
442	0.131	443	0.15169	-59
441	0.13065	-59	0.01202	-59
-59	0.00473	444	0.05044	-59
-60	0.01721	-59	0.00433	-60
-60	0.00349	445	0.1468	-60
446	0.09791	447	0.13568	-59
-60	0.0115	-59	0.01525	-60
-61	0.00856	-60	0.03845	-61
-62	0.12448	-61	0.01569	-62
448	0.10628	449	0.1053	-61
453	0.03719	454	0.03618	-60
452	0.20622	-60	0.07423	-60
451	0.02909	-60	0.07962	-60
450	0.21468	-60	0.01513	-60
-60	0.06874	455	0.20323	-60
457	0.09973	458	0.33159	-59
456	0.04725	-59	0.07497	-59
460	0.13569	461	0.09717	-58
459	0.12725	-58	0.08804	-58
-58	0.02806	462	0.35943	-58
-59	0.11705	-58	0.03201	-59
463	0.20848	464	0.12237	-58
465	0.09158	466	0.15213	-57
-58	0.0821	-57	0.02346	-58
-59	0.03351	-58	0.02388	-59
-60	0.01513	-59	0.02517	-60
-61	0.06971	-60	0.03286	-61
-62	0.00342	-61	0.0275	-62
-63	0.03829	-62	0.05841	-63
469	0.09119	470	0.03393	-62
468	0.14065	-62	0.01614	-62
467	0.11257	-62	0.04193	-62
472	0.18716	473	0.18059	-61
476	0.06191	477	0.36383	-60
475	0.22319	-60	0.10747	-60
474	0.18296	-60	0.09935	-60
-61	0.06401	-60	0.05656	-61
478	0.03769	479	0.17666	-60
-61	0.03311	-60	0.06231	-61
480	0.16243	481	0.19801	-60
-61	0.04186	-60	0.03386	-61
482	0.0447	483	0.28016	-60
-61	0.02207	-60	0.09503	-61
471	0.16712	-61	0.02565	-61
-62	0.22189	-61	0.0212	-62
-62	0.02877	484	0.13149	-62
485	0.33484	486	0.01839	-61
487	0.10043	488	0.17665	-60
-61	0.10795	-60	0.04799	-61
-62	0.04038	-61	0.03515	-62
492	0.1197	493	0.41516	-61
491	0.14305	-61	0.12902	-61
490	0.16647	-61	0.13941	-61
489	0.24209	-61	0.24511	-61
-61	0.17662	494	0.15262	-61
-61	0.02323	495	0.13693	-61
-62	0.04209	-61	0.17677	-62
